0.560766	0.276222	0.247000	0.969015
0.086229	0.727939	0.248000	0.968760
0.197101	0.170242	0.249000	0.968503
0.435891	0.452133	0.250000	0.968246
0.886363	0.619958	0.251000	0.967987
0.451559	0.092977	0.252000	0.967727
0.851101	0.516523	0.253000	0.967466
0.046493	0.884084	0.254000	0.967204
0.621995	0.364644	0.255000	0.966941
0.695044	0.392449	0.256000	0.966677
0.246911	0.565679	0.257000	0.966411
0.092861	0.146239	0.258000	0.966145
0.499540	0.306070	0.259000	0.965877
0.541658	0.688807	0.260000	0.965609
0.629199	0.323265	0.261000	0.965339
0.885655	0.872472	0.262000	0.965068
0.421699	0.109676	0.263000	0.964796
0.261814	0.737416	0.264000	0.964523
0.619809	0.411231	0.265000	0.964248
0.554418	0.185190	0.266000	0.963973
0.495950	0.849638	0.267000	0.963697
0.345463	0.592097	0.268000	0.963419
0.384807	0.268748	0.269000	0.963140
0.420558	0.832425	0.270000	0.962860
0.716048	0.800427	0.271000	0.962579
0.885789	0.040717	0.272000	0.962297
0.874023	0.442616	0.273000	0.962014
0.550397	0.059603	0.274000	0.961730
0.529866	0.123075	0.275000	0.961444
0.074638	0.446916	0.276000	0.961158
0.809858	0.221309	0.277000	0.960870
0.129192	0.282774	0.278000	0.960581
0.291182	0.476092	0.279000	0.960291
0.384639	0.782048	0.280000	0.960000
0.751580	0.207540	0.281000	0.959708
0.985504	0.916257	0.282000	0.959414
0.383018	0.124920	0.283000	0.959120
0.467133	0.245701	0.284000	0.958824
0.741960	0.421303	0.285000	0.958528
0.065006	0.900014	0.286000	0.958230
0.621465	0.823985	0.287000	0.957931
0.530316	0.893621	0.288000	0.957630
0.755032	0.178641	0.289000	0.957329
0.903833	0.570699	0.290000	0.957027
0.401444	0.601901	0.291000	0.956723
0.978646	0.118685	0.292000	0.956418
0.406927	0.301001	0.293000	0.956112
0.183755	0.525218	0.294000	0.955805
0.929647	0.593010	0.295000	0.955497
0.392404	0.663512	0.296000	0.955188
0.166133	0.175829	0.297000	0.954877
0.264970	0.036775	0.298000	0.954566
0.804950	0.227452	0.299000	0.954253
0.505390	0.082610	0.300000	0.953939
0.605207	0.811127	0.301000	0.953624
0.187022	0.400740	0.302000	0.953308
0.152856	0.417105	0.303000	0.952991
0.699102	0.217438	0.304000	0.952672
0.072877	0.305042	0.305000	0.952352
0.004330	0.311336	0.306000	0.952032
0.498103	0.856213	0.307000	0.951710
0.673337	0.299516	0.308000	0.951386
0.533629	0.086087	0.309000	0.951062
0.480043	1.000000	0.310000	0.950737
0.568315	0.193193	0.311000	0.950410
0.376009	0.754752	0.312000	0.950082
0.221305	0.870452	0.313000	0.949753
0.100400	0.402420	0.314000	0.949423
0.261654	0.624067	0.315000	0.949092
0.979080	0.646377	0.316000	0.948759
0.183875	0.529911	0.317000	0.948426
0.091523	0.063632	0.318000	0.948091
0.082695	0.408169	0.319000	0.947755
0.672852	0.964417	0.320000	0.947418
0.758492	0.967152	0.321000	0.947079
0.621527	0.839184	0.322000	0.946740
0.453296	0.913205	0.323000	0.946399
0.317470	0.646371	0.324000	0.946057
0.509075	0.654943	0.325000	0.945714
0.653070	0.705269	0.326000	0.945370
0.439012	0.059449	0.327000	0.945024
0.538330	0.296770	0.328000	0.944678
0.183103	0.711352	0.329000	0.944330
0.974926	0.151860	0.330000	0.943981
0.596670	0.451798	0.331000	0.943631
0.681202	0.062572	0.332000	0.943279
0.799937	0.255307	0.333000	0.942927
0.785926	0.700249	0.334000	0.942573
0.844966	0.063622	0.335000	0.942218
0.153218	0.016828	0.336000	0.941862
0.069946	0.315125	0.337000	0.941505
0.830539	0.060041	0.338000	0.941146
0.487526	0.067760	0.339000	0.940786
0.067479	0.704826	0.340000	0.940425
0.961818	0.747180	0.341000	0.940063
0.492636	0.320533	0.342000	0.939700
0.776641	0.297731	0.343000	0.939335
0.781891	0.214937	0.344000	0.938970
0.384914	0.462722	0.345000	0.938603
0.442430	0.357540	0.346000	0.938235
0.695928	0.866174	0.347000	0.937865
0.876935	0.250613	0.348000	0.937495
0.634137	0.757914	0.349000	0.937123
0.401320	0.329097	0.350000	0.936750
0.961460	0.667711	0.351000	0.936375
0.352429	0.200539	0.352000	0.936000
0.456726	0.695494	0.353000	0.935623
0.340350	0.732141	0.354000	0.935245
0.593440	0.849885	0.355000	0.934866
0.339957	0.130662	0.356000	0.934486
0.343550	0.296017	0.357000	0.934104
0.960202	0.997098	0.358000	0.933722
0.794309	0.848522	0.359000	0.933338
0.425450	0.954837	0.360000	0.932952
0.921875	0.762457	0.361000	0.932566
0.614142	0.008500	0.362000	0.932178
0.284166	0.252800	0.363000	0.931789
0.755571	0.780112	0.364000	0.931399
0.132270	0.084049	0.365000	0.931008
0.930048	0.257083	0.366000	0.930615
0.690733	0.590508	0.367000	0.930221
0.461832	0.568136	0.368000	0.929826
0.209186	0.143514	0.369000	0.929429
0.263629	0.552484	0.370000	0.929032
0.068575	0.105434	0.371000	0.928633
0.578043	0.805983	0.372000	0.928233
0.352964	0.886444	0.373000	0.927831
0.772175	0.355529	0.374000	0.927429
0.131113	0.736500	0.375000	0.927025
0.549487	0.837650	0.376000	0.926620
0.380392	0.202388	0.377000	0.926213
0.336655	0.825229	0.378000	0.925806
0.319004	0.802216	0.379000	0.925397
0.636358	0.871764	0.380000	0.924986
0.571617	0.914299	0.381000	0.924575
0.779688	0.617994	0.382000	0.924162
0.399722	0.344217	0.383000	0.923748
0.999329	0.451554	0.384000	0.923333
0.393141	0.676279	0.385000	0.922917
0.827931	0.325203	0.386000	0.922499
0.895754	0.690105	0.387000	0.922080
0.021720	0.349868	0.388000	0.921659
0.769770	0.639163	0.389000	0.921238
0.049593	0.190154	0.390000	0.920815
0.272581	0.558479	0.391000	0.920391
0.470602	0.435053	0.392000	0.919965
0.102821	0.459287	0.393000	0.919538
0.561333	0.406543	0.394000	0.919110
0.482674	0.948035	0.395000	0.918681
0.428248	0.042764	0.396000	0.918251
0.287544	0.597851	0.397000	0.917819
0.643450	0.868017	0.398000	0.917385
0.158007	0.127760	0.399000	0.916951
0.535728	0.784262	0.400000	0.916515
0.569632	0.886628	0.401000	0.916078
0.528323	0.711962	0.402000	0.915640
0.471151	0.276722	0.403000	0.915200
0.982009	0.523550	0.404000	0.914759
0.198860	0.020315	0.405000	0.914317
0.534222	0.380589	0.406000	0.913873
0.443767	0.709640	0.407000	0.913428
0.844815	0.463667	0.408000	0.912982
0.487300	0.976668	0.409000	0.912534
0.405138	0.208497	0.410000	0.912086
0.271405	0.168371	0.411000	0.911635
0.843549	0.896752	0.412000	0.911184
0.060243	0.362609	0.413000	0.910731
0.186970	0.738278	0.414000	0.910277
0.054741	0.359643	0.415000	0.909821
0.300000	0.192962	0.416000	0.909365
0.799835	0.337827	0.417000	0.908906
0.221407	0.064382	0.418000	0.908447
0.179998	0.775800	0.419000	0.907986
0.119081	0.030132	0.420000	0.907524
0.224642	0.076975	0.421000	0.907061
0.871057	0.510304	0.422000	0.906596
0.475005	0.848038	0.423000	0.906130
0.899773	0.699023	0.424000	0.905662
0.822747	0.697355	0.425000	0.905193
0.402856	0.855330	0.426000	0.904723
0.182465	0.650537	0.427000	0.904252
0.865484	0.558291	0.428000	0.903779
0.161644	0.201083	0.429000	0.903304
0.051516	0.144423	0.430000	0.902829
0.738230	0.699104	0.431000	0.902352
0.163438	0.358826	0.432000	0.901874
0.435129	0.259036	0.433000	0.901394
0.660749	0.838501	0.434000	0.900913
0.319963	0.869386	0.435000	0.900430
0.224267	0.208832	0.436000	0.899947
0.475520	0.598448	0.437000	0.899462
0.457231	0.692210	0.438000	0.898975
0.140319	0.097393	0.439000	0.898487
0.295869	0.409065	0.440000	0.897998
0.159000	0.346841	0.441000	0.897507
0.450731	0.282440	0.442000	0.897015
0.498862	0.319032	0.443000	0.896522
0.969660	0.251883	0.444000	0.896027
0.562475	0.932072	0.445000	0.895531
0.673599	0.553222	0.446000	0.895033
0.678170	0.055546	0.447000	0.894534
0.502725	0.148268	0.448000	0.894034
0.192326	0.041554	0.449000	0.893532
0.973719	0.091266	0.450000	0.893029
0.872169	0.158185	0.451000	0.892524
0.005979	0.123754	0.452000	0.892018
0.098537	0.703326	0.453000	0.891511
0.357324	0.101285	0.454000	0.891002
0.468488	0.488156	0.455000	0.890491
0.116260	0.807186	0.456000	0.889980
0.712126	0.767424	0.457000	0.889467
0.941506	0.211390	0.458000	0.888952
0.171696	0.726809	0.459000	0.888436
0.599436	0.525503	0.460000	0.887919
0.799477	0.938116	0.461000	0.887400
0.420990	0.306212	0.462000	0.886880
0.650541	0.086246	0.463000	0.886358
0.441909	0.013238	0.464000	0.885835
0.014052	0.035847	0.465000	0.885311
0.579730	0.559051	0.466000	0.884785
0.619882	0.421968	0.467000	0.884257
0.379533	0.547200	0.468000	0.883728
0.144166	0.352345	0.469000	0.883198
0.785089	0.714226	0.470000	0.882666
0.526769	0.136864	0.471000	0.882133
0.485791	0.024790	0.472000	0.881599
0.304880	0.803128	0.473000	0.881062
0.590867	0.456943	0.474000	0.880525
0.300171	0.309815	0.475000	0.879986
0.395207	0.618674	0.476000	0.879445
0.002782	0.078736	0.477000	0.878903
0.545142	0.400363	0.478000	0.878360
0.945157	0.682348	0.479000	0.877815
0.973283	0.161055	0.480000	0.877268
0.214283	0.149354	0.481000	0.876721
0.049894	0.818214	0.482000	0.876171
0.114849	0.493258	0.483000	0.875620
0.760884	0.337506	0.484000	0.875068
0.361267	0.287007	0.485000	0.874514
0.651576	0.756140	0.486000	0.873959
0.177272	0.663775	0.487000	0.873402
0.318834	0.103388	0.488000	0.872844
0.342321	0.235396	0.489000	0.872284
0.455299	0.566133	0.490000	0.871722
0.709261	0.504829	0.491000	0.871160
0.677585	0.475074	0.492000	0.870595
0.583444	0.279457	0.493000	0.870029
0.450019	0.225781	0.494000	0.869462
0.795874	0.943137	0.495000	0.868893
0.457168	0.993767	0.496000	0.868323
0.409041	0.745083	0.497000	0.867751
0.408071	0.027680	0.498000	0.867177
0.991292	0.244300	0.499000	0.866602
0.864261	0.711410	0.500000	0.866025
0.902195	0.893992	0.501000	0.865447
0.679659	0.354255	0.502000	0.864868
0.306001	0.348776	0.503000	0.864286
0.696025	0.506227	0.504000	0.863704
0.822586	0.269577	0.505000	0.863119
0.641344	0.289366	0.506000	0.862533
0.125038	0.230563	0.507000	0.861946
0.684490	0.899666	0.508000	0.861357
0.081121	0.296603	0.509000	0.860767
0.777333	0.760442	0.510000	0.860174
0.533449	0.138593	0.511000	0.859581
0.000612	0.317047	0.512000	0.858985
0.732245	0.340977	0.513000	0.858389
0.373337	0.753553	0.514000	0.857790
0.127562	0.187312	0.515000	0.857190
0.503714	0.910956	0.516000	0.856589
0.438063	0.495354	0.517000	0.855985
0.584986	0.898673	0.518000	0.855381
0.024536	0.525586	0.519000	0.854774
0.369908	0.649449	0.520000	0.854166
0.882815	0.072186	0.521000	0.853557
0.206265	0.383548	0.522000	0.852945
0.447645	0.232059	0.523000	0.852333
0.062151	0.360369	0.524000	0.851718
0.671923	0.157885	0.525000	0.851102
0.808185	0.721955	0.526000	0.850485
0.961063	0.160228	0.527000	0.849865
0.214983	0.818614	0.528000	0.849244
0.836718	0.610071	0.529000	0.848622
0.043850	0.375769	0.530000	0.847998
0.155442	0.188013	0.531000	0.847372
0.898561	0.764923	0.532000	0.846744
0.184163	0.564487	0.533000	0.846115
0.823313	0.610144	0.534000	0.845484
0.344386	0.714228	0.535000	0.844852
0.899489	0.952776	0.536000	0.844218
0.380243	0.858946	0.537000	0.843582
0.750119	0.247248	0.538000	0.842945
0.621937	0.788357	0.539000	0.842306
0.110003	0.934250	0.540000	0.841665
0.836409	0.778759	0.541000	0.841023
0.681116	0.176356	0.542000	0.840378
0.452492	0.960203	0.543000	0.839733
0.852476	0.316188	0.544000	0.839085
0.180352	0.181419	0.545000	0.838436
0.522122	0.576768	0.546000	0.837785
0.817118	0.792442	0.547000	0.837133
0.982749	0.644788	0.548000	0.836478
0.335547	0.367886	0.549000	0.835822
0.404261	0.814885	0.550000	0.835165
0.823993	0.991788	0.551000	0.834505
0.913694	0.909736	0.552000	0.833844
0.008434	0.033614	0.553000	0.833181
0.199235	0.887895	0.554000	0.832517
0.605771	0.283451	0.555000	0.831850
0.279505	0.898258	0.556000	0.831182
0.687742	0.254576	0.557000	0.830512
0.926554	0.103936	0.558000	0.829841
0.272942	0.478726	0.559000	0.829168
0.821528	0.274980	0.560000	0.828493
0.097423	0.741819	0.561000	0.827816
0.981706	0.412209	0.562000	0.827137
0.669795	0.667044	0.563000	0.826457
0.218111	0.315223	0.564000	0.825775
0.412757	0.532677	0.565000	0.825091
0.271473	0.426415	0.566000	0.824405
0.688385	0.101455	0.567000	0.823718
0.003735	0.677413	0.568000	0.823029
0.448684	0.877585	0.569000	0.822338
0.281096	0.720998	0.570000	0.821645
0.935955	0.140522	0.571000	0.820950
0.426848	0.464483	0.572000	0.820254
0.460004	0.328507	0.573000	0.819555
0.817683	0.422098	0.574000	0.818855
0.622534	0.559735	0.575000	0.818153
0.081129	0.094706	0.576000	0.817450
0.155071	0.938300	0.577000	0.816744
0.675276	0.463705	0.578000	0.816037
0.637973	0.652051	0.579000	0.815328
0.411541	0.179119	0.580000	0.814616
0.017716	0.039936	0.581000	0.813904
0.749176	0.134429	0.582000	0.813189
0.921498	0.799841	0.583000	0.812472
0.744376	0.685731	0.584000	0.811754
0.056573	0.290281	0.585000	0.811033
0.190631	0.701405	0.586000	0.810311
0.391855	0.619456	0.587000	0.809587
0.319584	0.159943	0.588000	0.808861
0.656658	0.535245	0.589000	0.808133
0.037705	0.965246	0.590000	0.807403
0.902447	0.354854	0.591000	0.806672
0.914050	0.666138	0.592000	0.805938
0.294933	0.581405	0.593000	0.805202
0.384128	0.573597	0.594000	0.804465
0.913382	0.928139	0.595000	0.803726
0.036068	0.417143	0.596000	0.802984
0.499774	0.143788	0.597000	0.802241
0.555153	0.800708	0.598000	0.801496
0.831144	0.942583	0.599000	0.800749
0.344115	0.766269	0.600000	0.800000
0.583676	0.080318	0.601000	0.799249
0.947912	0.286590	0.602000	0.798496
0.256650	0.977638	0.603000	0.797741
0.897150	0.350912	0.604000	0.796984
0.359179	0.520502	0.605000	0.796225
0.163513	0.921706	0.606000	0.795465
0.703723	0.715642	0.607000	0.794702
0.078974	0.697186	0.608000	0.793937
0.259925	0.649248	0.609000	0.793170
0.809073	0.661759	0.610000	0.792401
0.702573	0.796362	0.611000	0.791631
0.555834	0.521825	0.612000	0.790858
0.031910	0.716283	0.613000	0.790083
0.880116	0.562047	0.614000	0.789306
0.586644	0.808226	0.615000	0.788527
0.424265	0.300605	0.616000	0.787746
0.434427	0.307455	0.617000	0.786963
0.947255	0.731970	0.618000	0.786178
0.676257	0.494033	0.619000	0.785391
0.785305	0.411770	0.620000	0.784602
0.195830	0.036271	0.621000	0.783811
0.465775	0.227675	0.622000	0.783017
0.018718	0.074109	0.623000	0.782222
0.341530	0.308504	0.624000	0.781424
0.806193	0.592353	0.625000	0.780625
0.402747	0.124429	0.626000	0.779823
0.322156	0.571371	0.627000	0.779019
0.254987	0.726181	0.628000	0.778213
0.597094	0.518060	0.629000	0.777405
0.033494	0.140229	0.630000	0.776595
0.229106	0.160389	0.631000	0.775783
0.426943	0.888195	0.632000	0.774968
0.958147	0.175327	0.633000	0.774152
0.197730	0.218259	0.634000	0.773333
0.615898	0.856543	0.635000	0.772512
0.564470	0.038391	0.636000	0.771689
0.470599	0.111882	0.637000	0.770864
0.525412	0.418206	0.638000	0.770036
0.175214	0.311528	0.639000	0.769207
0.884235	0.398639	0.640000	0.768375
0.200212	0.439281	0.641000	0.767541
0.143321	0.315075	0.642000	0.766705
0.141710	0.087919	0.643000	0.765866
0.070472	0.826858	0.644000	0.765025
0.384797	0.894785	0.645000	0.764183
0.155615	0.859019	0.646000	0.763337
0.654369	0.548206	0.647000	0.762490
0.151969	0.033783	0.648000	0.761640
0.276216	0.974953	0.649000	0.760788
0.755077	0.310843	0.650000	0.759934
0.914333	0.412652	0.651000	0.759078
0.291978	0.206056	0.652000	0.758219
0.952297	0.900834	0.653000	0.757358
0.166497	0.435222	0.654000	0.756495
0.993196	0.115517	0.655000	0.755629
0.095346	0.278703	0.656000	0.754761
0.501041	0.203022	0.657000	0.753891
0.749620	0.607295	0.658000	0.753018
0.874336	0.320637	0.659000	0.752143
0.928733	0.901820	0.660000	0.751266
0.097663	0.399378	0.661000	0.750386
0.496306	0.868195	0.662000	0.749504
0.068602	0.345057	0.663000	0.748619
0.922663	0.354335	0.664000	0.747733
0.144413	0.579035	0.665000	0.746843
0.845026	0.251198	0.666000	0.745952
0.935745	0.783345	0.667000	0.745058
0.778223	0.271905	0.668000	0.744161
0.823799	0.703404	0.669000	0.743262
0.205548	0.892559	0.670000	0.742361
0.664266	0.325409	0.671000	0.741457
0.236613	0.076575	0.672000	0.740551
0.127740	0.088192	0.673000	0.739642
0.837649	0.539740	0.674000	0.738731
0.714873	0.617101	0.675000	0.737818
0.086319	0.422563	0.676000	0.736902
0.668341	0.840013	0.677000	0.735983
0.759892	0.074609	0.678000	0.735062
0.416552	0.025577	0.679000	0.734138
0.880557	0.805518	0.680000	0.733212
0.350407	0.987025	0.681000	0.732283
0.178026	0.580330	0.682000	0.731352
0.319284	0.340310	0.683000	0.730418
0.116723	0.721908	0.684000	0.729482
0.291458	0.665048	0.685000	0.728543
0.517238	0.298044	0.686000	0.727602
0.853733	0.765896	0.687000	0.726657
0.489941	0.410644	0.688000	0.725711
0.211936	0.998985	0.689000	0.724761
0.518522	0.543077	0.690000	0.723809
0.825768	0.044174	0.691000	0.722855
0.974395	0.260852	0.692000	0.721897
0.886464	0.253906	0.693000	0.720938
0.016605	0.280278	0.694000	0.719975
0.282459	0.180939	0.695000	0.719010
0.909007	0.427696	0.696000	0.718042
0.146404	0.420987	0.697000	0.717071
0.955378	0.594251	0.698000	0.716098
0.326262	0.046427	0.699000	0.715122
